Time (ms), Position (count), Velocity (count/s), Acceleration (count/s^2)
61780, 3631, 10625.00, 62500.12
61782, 3660, 10250.00, 78125.12
61784, 3680, 10500.00, -31250.12
61786, 3708, 10125.00, -31250.12
61788, 3741, 9625.00, -62500.00
61790, 3766, 10125.00, -78124.88
61792, 3790, 10750.00, -46874.88
61794, 3826, 10250.00, 78125.00
61796, 3856, 10625.00, 78125.00
61798, 3876, 11250.00, 62500.00
61800, 3909, 10750.00, 62500.00
61802, 3933, 10375.00, 62500.00
61804, 3954, 9625.00, -31249.99
61806, 3987, 9750.00, -203124.98
61808, 4013, 9750.00, -124999.98
61810, 4033, 10000.00, -78124.99
61812, 4066, 9875.00, 46875.00
61814, 0, 9875.00, 15625.00
61816, 20, 10375.00, 15625.00
61818, 50, 10375.00, 46875.00
61820, 77, 10000.00, 62500.00
61822, 98, 9625.00, 15625.00
61824, 129, 9750.00, -93749.99
61826, 159, 9875.00, -78125.12
61828, 181, 10250.00, -15625.12
61830, 210, 10375.00, 78124.88
61832, 241, 10125.00, 78124.99
61834, 264, 10250.00, 31250.00
61836, 292, 10375.00, 0.00
61838, 324, 10250.00, 0.00
61840, 346, 10375.00, 15625.00
61842, 374, 10250.00, 15625.00
61844, 403, 10250.00, -15625.00
61846, 427, 9875.00, 0.00
61848, 455, 10125.00, -62500.00
61850, 488, 10125.00, -15625.00
61852, 514, 10625.00, -15625.00
61854, 540, 10875.00, 93750.12
61856, 570, 10625.00, 93750.12
61858, 594, 10250.00, 62500.12
61860, 619, 10000.00, -46875.12
61862, 651, 9875.00, -109375.12
61864, 678, 10125.00, -93750.12
61866, 703, 10500.00, -15625.00
61868, 736, 10500.00, 62500.00
61870, 768, 10625.00, 78124.99
61872, 793, 11250.00, 62500.12
61874, 821, 11250.00, 93750.13
61876, 846, 10625.00, 93750.13
61878, 871, 9750.00, -0.12
61880, 901, 9750.00, -187500.11
61882, 928, 10000.00, -187500.11
61884, 952, 10250.00, -78124.99
61886, 984, 10125.00, 62500.00
61888, 1015, 10375.00, 46875.00
61890, 1038, 10875.00, 46875.00
61892, 1069, 10750.00, 78124.99
61894, 1097, 10625.00, 78124.99
61896, 1119, 10250.00, 31250.00
61898, 1149, 10125.00, -78124.99
61900, 1178, 10000.00, -78124.99
61902, 1201, 10125.00, -78124.99
61904, 1234, 10250.00, -15625.00
61906, 1265, 10625.00, 15625.00
61908, 1288, 10875.00, 78125.12
61910, 1319, 10875.00, 93750.12
61912, 1350, 10625.00, 78125.12
61914, 1371, 10625.00, -0.12
61916, 1402, 10375.00, -31250.12
61918, 1432, 10375.00, -62500.12
61920, 1454, 10250.00, -31250.00
61922, 1486, 10375.00, -46875.00
61924, 1517, 10500.00, 0.00
61926, 1539, 10625.00, 15625.00
61928, 1573, 10625.00, 46875.00
61930, 1600, 10875.00, 31250.00
61932, 1623, 10375.00, 46875.12
61934, 1657, 10500.00, -31249.88
61936, 1685, 10500.00, -15624.88
61938, 1707, 10625.00, -46875.00
61940, 1741, 10500.00, 31250.00
61942, 1772, 10500.00, 0.00
61944, 1797, 10875.00, 0.00
61946, 1832, 11250.00, 31250.00
61948, 1857, 11375.00, 93749.99
61950, 1878, 10625.00, 109374.99
61952, 1908, 10125.00, -31250.00
61954, 1934, 9500.00, -140624.98
61956, 1958, 9625.00, -234375.09
61958, 1990, 10000.00, -125000.11
61960, 2018, 10250.00, -15625.12
61962, 2044, 10500.00, 93749.99
61964, 2074, 10750.00, 109374.99
61966, 2102, 10500.00, 93749.99
61968, 2127, 10500.00, 31250.00
61970, 2155, 10375.00, 0.00
61972, 2183, 10125.00, -46875.00
61974, 2208, 10125.00, -46875.00
61976, 2235, 10125.00, -46875.00
61978, 2266, 10000.00, -31250.00
61980, 2293, 10375.00, -15625.00
61982, 2321, 10625.00, 31250.00
61984, 2351, 10750.00, 62499.99
61986, 2378, 10625.00, 93749.99
61988, 2403, 10625.00, 31250.00
61990, 2432, 10250.00, 0.00
61992, 2459, 10125.00, -62500.00
61994, 2485, 10125.00, -62500.00
61996, 2516, 10250.00, -62500.00
61998, 2545, 10500.00, 0.00
62000, 2572, 10750.00, 46875.00
62002, 2602, 10875.00, 78124.99
62004, 2630, 10750.00, 78124.99
62006, 2655, 10625.00, 31250.00
62008, 2684, 10375.00, -15625.00
62010, 2713, 10250.00, -62500.00
62012, 2738, 10375.00, -62500.00
62014, 2770, 10375.00, -31250.00
62016, 2802, 10750.00, 0.00
62018, 2829, 11125.00, 62500.00
62020, 2859, 11375.00, 93749.99
62022, 2888, 11125.00, 124999.99
62024, 2911, 10750.00, 46874.99
62026, 2937, 10250.00, -46875.00
62028, 2968, 9750.00, -140624.98
62030, 2994, 10000.00, -171874.98
62032, 3018, 10375.00, -93749.99
62034, 3053, 10125.00, 15625.00
62036, 3082, 10625.00, 46874.99
62038, 3104, 11000.00, 78125.12
62040, 3136, 10750.00, 78125.12
62042, 3164, 10375.00, 78125.11
62044, 3185, 10250.00, -31250.12
62046, 3218, 10125.00, -93750.12
62048, 3246, 10250.00, -78125.12
62050, 3269, 10250.00, -15624.88
62052, 3301, 10500.00, 0.12
62054, 3329, 10375.00, 46875.12
62056, 3351, 10375.00, 15624.88
62058, 3383, 10250.00, 15624.88
62060, 3411, 10250.00, -31250.12
62062, 3433, 10250.00, -15625.00
62064, 3464, 10250.00, -15625.00
62066, 3494, 10125.00, 0.00
62068, 3516, 10375.00, -15625.00
62070, 3548, 10375.00, 15625.00
62072, 3580, 10500.00, 15625.00
62074, 3602, 10750.00, 46875.00
62076, 3631, 10750.00, 46875.00
62078, 3662, 10375.00, 46875.00
62080, 3684, 10250.00, -15625.00
62082, 3710, 10250.00, -62500.00
62084, 3744, 9875.00, -62500.00
62086, 3768, 10250.00, -62500.00
62088, 3794, 10500.00, 0.13
62090, 3832, 10500.00, 31250.12
62092, 3860, 11000.00, 78125.12
62094, 3880, 11500.00, 93749.99
62096, 3915, 10750.00, 124999.99
62098, 3939, 10375.00, 31250.00
62100, 3960, 9875.00, -78124.99
62102, 3996, 10000.00, -203124.98
62104, 4021, 10125.00, -93749.99
62106, 4042, 10250.00, -31250.00
62108, 4076, 10250.00, 46875.00
62110, 8, 10000.00, 31250.00
62112, 29, 10375.00, -15625.00
62114, 62, 10375.00, 15625.00
62116, 88, 10250.00, 15625.00
62118, 108, 10000.00, 31250.00
62120, 142, 9875.00, -46875.00
62122, 170, 10000.00, -62500.00
62124, 190, 10250.00, -31250.00
62126, 224, 10250.00, 31250.00
62128, 255, 10250.00, 46875.00
62130, 274, 10625.00, 31250.00
62132, 305, 10500.00, 46875.00
62134, 336, 10125.00, 31250.00
62136, 356, 10125.00, -15625.00
62138, 386, 10250.00, -62500.00
62140, 419, 10125.00, -31250.00
62142, 439, 10375.00, 0.00
62144, 468, 10375.00, 31250.00
62146, 502, 10250.00, 15625.00
62148, 524, 10375.00, 15625.00
62150, 552, 10625.00, 0.00
62152, 584, 10500.00, 31250.00
62154, 605, 10250.00, 31250.00
62156, 632, 10125.00, -15625.12
62158, 665, 10000.00, -62500.12
62160, 688, 10125.00, -62500.12
62162, 716, 10375.00, -15624.88
62164, 752, 10500.00, 31250.12
62166, 780, 10875.00, 62500.12
62168, 802, 11500.00, 93749.99
62170, 833, 10750.00, 140625.00
62172, 857, 10125.00, 31250.01
62174, 880, 9625.00, -93750.11
62176, 914, 9750.00, -234375.11
62178, 940, 10125.00, -125000.11
62180, 962, 10375.00, 0.13
62182, 996, 10250.00, 93750.12
62184, 1026, 10250.00, 62500.12
62186, 1046, 10750.00, 15625.00
62188, 1079, 10500.00, 46875.00
62190, 1105, 10375.00, 31250.00
62192, 1125, 9875.00, 15625.00
62194, 1157, 9875.00, -109374.99
62196, 1184, 9750.00, -78124.99
62198, 1205, 9875.00, -78124.99
62200, 1239, 10000.00, 0.00
62202, 1268, 10250.00, 15624.88
62204, 1289, 10500.00, 62500.00
62206, 1323, 10500.00, 78125.00
62208, 1351, 10500.00, 62500.12
62210, 1370, 10375.00, 31250.00
62212, 1403, 10125.00, -15625.00
62214, 1430, 10000.00, -46875.00
62216, 1449, 9875.00, -62500.00
62218, 1484, 9875.00, -62500.00
62220, 1509, 10125.00, -31250.00
62222, 1535, 9875.00, 15625.00
62224, 1567, 10750.00, 0.00
62226, 1595, 10375.00, 109374.99
62228, 1620, 10750.00, 31249.87
62230, 1650, 10625.00, 109374.87
62232, 1679, 10375.00, -15625.12
62234, 1703, 10500.00, -0.00
62236, 1734, 10375.00, -31250.00
62238, 1763, 10500.00, -31250.00
62240, 1791, 10500.00, 15625.00
62242, 1823, 11000.00, 0.00
62244, 1849, 11125.00, 78124.99
62246, 1872, 10750.00, 78124.99
62248, 1900, 10125.00, 31250.00
62250, 1927, 9625.00, -109375.00
62252, 1950, 9750.00, -187500.00
62254, 1977, 9750.00, -125000.00
62256, 2008, 9625.00, -46875.00
62258, 2033, 10125.00, 0.00
62260, 2058, 10375.00, 46875.00
62262, 2089, 10125.00, 78124.99
62264, 2114, 10125.00, 62499.99
62266, 2137, 10125.00, 0.00
62268, 2164, 9875.00, -31250.00
62270, 2191, 9375.00, -31250.00
62272, 2213, 9625.00, -93749.99
62274, 2240, 9500.00, -62499.99
62276, 2269, 9500.00, -46875.00
62278, 2294, 9750.00, 15625.00
62280, 2319, 10125.00, 15625.00
62282, 2348, 9875.00, 78124.99
62284, 2373, 9875.00, 46874.99
62286, 2393, 9875.00, 15625.00
62288, 2420, 9250.00, -31250.00
62290, 2448, 9000.00, -78124.88
62292, 2469, 9375.00, -109374.88
62294, 2493, 9500.00, -62499.88
62296, 2523, 9125.00, 31249.88
62298, 2548, 9375.00, 15624.88
62300, 2570, 9875.00, -0.12
62302, 2598, 9625.00, 46875.00
62304, 2623, 9375.00, 62499.99
62306, 2644, 9375.00, 0.00
62308, 2667, 9250.00, -62500.00
62310, 2695, 8625.00, -46875.00
62312, 2718, 9000.00, -93750.00
62314, 2738, 9250.00, -46875.00
62316, 2765, 8875.00, -0.01
62318, 2795, 8750.00, 31250.12
62320, 2820, 9625.00, -31249.88
62322, 2838, 10250.00, 46875.12
62324, 2865, 9125.00, 171874.88
62326, 2891, 8750.00, 46875.00
62328, 2912, 8875.00, -109375.00
62330, 2927, 9250.00, -171874.88
62332, 2956, 7750.00, 15624.88
62334, 2980, 8125.00, -125000.06
62336, 2998, 8500.00, -93750.13
62338, 3017, 8875.00, -93750.00
62340, 3049, 7625.00, 140625.06
62342, 3073, 8625.00, -62499.88
62344, 3090, 9375.00, 15625.12
62346, 3110, 9125.00, 62499.98
62348, 3139, 7625.00, 187499.98
62350, 3160, 8250.00, -124999.99
62352, 3175, 8750.00, -140624.98
62354, 3198, 8125.00, -46874.99
62356, 3226, 7375.00, 62499.95
62358, 3244, 8250.00, -109375.11
62360, 3260, 8625.00, -62500.12
62362, 3286, 7750.00, 62500.06
62364, 3313, 7500.00, 46875.12
62366, 3330, 8625.00, -93749.87
62368, 3345, 8750.00, -0.11
62370, 3372, 7375.00, 125000.00
62372, 3395, 7375.00, -15624.98
62374, 3411, 8125.00, -156249.86
62376, 3429, 8250.00, -78125.11
62378, 3453, 7125.00, 109374.88
62380, 3475, 7250.00, -31250.06
62382, 3493, 8000.00, -109374.88
62384, 3512, 8000.00, -31249.88
62386, 3534, 7375.00, 109374.99
62388, 3559, 7375.00, 15624.99
62390, 3577, 8250.00, -78125.00
62392, 3595, 8125.00, 31250.05
62394, 3616, 7625.00, 93749.93
62396, 3638, 7125.00, 31249.99
62398, 3655, 7625.00, -140625.00
62400, 3673, 7500.00, -62499.94
62402, 3691, 7125.00, -15625.06
62404, 3713, 6625.00, 0.00
62406, 3731, 7250.00, -125000.00
62408, 3749, 7250.00, -31249.94
62410, 3767, 7250.00, 15625.00
62412, 3788, 6750.00, 78125.00
62414, 3811, 7125.00, -62500.00
62416, 3830, 7750.00, -15625.00
62418, 3849, 7875.00, 62500.00
62420, 3866, 7625.00, 140624.94
62422, 3888, 6875.00, 62500.00
62424, 3905, 7250.00, -109374.99
62426, 3921, 7000.00, -78124.94
62428, 3936, 6875.00, -78124.99
62430, 3955, 6000.00, -0.00
62432, 3976, 6250.00, -156249.98
62434, 3992, 6875.00, -93749.99
62436, 4009, 7000.00, 0.01
62438, 4025, 6750.00, 125000.00
62440, 4046, 6125.00, 62499.94
62442, 4065, 6750.00, -93750.00
62444, 4082, 7000.00, -31250.00
62446, 2, 7125.00, 31250.00
62448, 17, 6500.00, 125000.00
62450, 35, 6000.00, -31250.00
62452, 53, 6125.00, -124999.94
62454, 69, 6375.00, -125000.00
62456, 83, 6500.00, -15625.00
62458, 99, 6000.00, 62500.00
62460, 118, 5750.00, -15625.00
62462, 135, 6125.00, -78125.05
62464, 150, 6500.00, -46875.00
62466, 164, 6375.00, 62500.00
62468, 180, 5750.00, 78125.05
62470, 199, 5625.00, -46875.00
62472, 216, 6125.00, -109375.06
62474, 232, 6500.00, -31250.00
62476, 247, 6500.00, 93750.00
62478, 262, 6000.00, 109375.05
62480, 280, 5750.00, -15625.00
62482, 297, 6000.00, -93750.05
62484, 313, 6250.00, -62500.00
62486, 327, 6375.00, 31250.00
62488, 340, 5875.00, 78125.05
62490, 355, 5375.00, -15625.00
62492, 373, 5250.00, -109375.05
62494, 388, 5750.00, -140625.05
62496, 402, 6000.00, -15625.00
62498, 415, 5875.00, 78125.05
62500, 429, 5250.00, 78125.05
62502, 447, 5125.00, -62500.05
62504, 464, 5625.00, -109375.05
62506, 478, 6125.00, -31250.00
62508, 492, 6125.00, 109375.05
62510, 504, 5625.00, 125000.05
62512, 520, 5000.00, 0.00
62514, 536, 5250.00, -140625.05
62516, 551, 5500.00, -109375.05
62518, 565, 5875.00, -15625.06
62520, 577, 5625.00, 109374.99
62522, 589, 5125.00, 46874.99
62524, 602, 4750.00, -46875.00
62526, 618, 4625.00, -140624.98
62528, 633, 5125.00, -124999.99
62530, 646, 5500.00, 0.00
62532, 659, 5500.00, 93749.99
62534, 670, 5125.00, 109374.99
62536, 684, 4625.00, 0.00
62538, 701, 4750.00, -109374.99
62540, 716, 5250.00, -93749.99
62542, 730, 5750.00, 15625.06
62544, 744, 5750.00, 140625.05
62546, 756, 5375.00, 125000.05
62548, 768, 5000.00, 15624.94
62550, 783, 4750.00, -93750.05
62552, 798, 4875.00, -125000.05
62554, 811, 5250.00, -62499.99
62556, 822, 5375.00, 31250.00
62558, 833, 4875.00, 78124.99
62560, 843, 4375.00, 0.00
62562, 855, 4000.00, -109374.99
62564, 869, 4125.00, -171874.97
62566, 883, 4500.00, -93749.94
62568, 895, 5000.00, 15625.06
62570, 906, 5000.00, 124999.96
62572, 916, 4625.00, 109374.94
62574, 926, 4125.00, 15624.94
62576, 939, 3875.00, -109374.94
62578, 953, 4125.00, -140624.94
62580, 967, 4625.00, -62499.94
62582, 979, 5125.00, 62500.00
62584, 990, 5000.00, 156249.94
62586, 1000, 4625.00, 109374.94
62588, 1011, 4125.00, -0.06
62590, 1023, 4000.00, -124999.94
62592, 1036, 4125.00, -124999.94
62594, 1049, 4500.00, -62499.94
62596, 1060, 4750.00, 46874.94
62598, 1071, 4625.00, 93749.94
62600, 1080, 4375.00, 62499.94
62602, 1088, 3875.00, -15625.00
62604, 1097, 3500.00, -109374.96
62606, 1108, 3250.00, -140624.94
62608, 1120, 3500.00, -140624.94
62610, 1132, 4000.00, -46874.97
62612, 1142, 4375.00, 62500.00
62614, 1152, 4250.00, 140624.94
62616, 1161, 4000.00, 93750.00
62618, 1170, 3625.00, 0.00
62620, 1179, 3500.00, -93749.94
62622, 1190, 3375.00, -93749.99
62624, 1202, 3625.00, -78124.99
62626, 1214, 4000.00, 0.00
62628, 1224, 4375.00, 62500.00
62630, 1234, 4250.00, 124999.93
62632, 1243, 4000.00, 78125.00
62634, 1251, 3625.00, 0.00
62636, 1260, 3375.00, -93749.94
62638, 1269, 3250.00, -109374.99
62640, 1280, 3250.00, -93749.99
62642, 1292, 3625.00, -46875.00
62644, 1302, 4000.00, 31250.00
62646, 1312, 4125.00, 93749.99
62648, 1321, 4000.00, 109374.99
62650, 1330, 3625.00, 46875.00
62652, 1338, 3500.00, -46875.00
62654, 1346, 3250.00, -78124.99
62656, 1354, 3125.00, -93749.99
62658, 1363, 3000.00, -62500.00
62660, 1373, 3125.00, -62500.02
62662, 1382, 3375.00, -15625.00
62664, 1391, 3500.00, 31250.00
62666, 1399, 3500.00, 62500.03
62668, 1407, 3250.00, 46875.00
62670, 1414, 3125.00, -15625.00
62672, 1421, 2875.00, -46875.00
62674, 1428, 2750.00, -78125.02
62676, 1435, 2625.00, -62500.03
62678, 1443, 2625.00, -62500.03
62680, 1453, 2750.00, -31250.00
62682, 1462, 3125.00, 0.00
62684, 1471, 3375.00, 62500.03
62686, 1479, 3500.00, 93750.02
62688, 1487, 3250.00, 93750.02
62690, 1494, 3125.00, 15625.00
62692, 1501, 2875.00, -31250.00
62694, 1508, 2750.00, -78125.02
62696, 1515, 2625.00, -62500.03
62698, 1522, 2625.00, -62500.03
62700, 1530, 2625.00, -31250.00
62702, 1539, 2750.00, -15625.00
62704, 1547, 3000.00, 15625.00
62706, 1555, 3125.00, 46875.03
62708, 1562, 3125.00, 62500.03
62710, 1569, 2875.00, 46875.03
62712, 1576, 2750.00, -15625.03
62714, 1582, 2625.00, -46875.03
62716, 1588, 2500.00, -62500.03
62718, 1593, 2375.00, -46875.00
62720, 1599, 2125.00, -46875.00
62722, 1605, 2125.00, -62499.97
62724, 1612, 2125.00, -46874.97
62726, 1619, 2375.00, -31249.97
62728, 1626, 2500.00, 31249.97
62730, 1633, 2625.00, 46874.97
62732, 1640, 2625.00, 62499.97
62734, 1646, 2625.00, 31250.00
62736, 1652, 2500.00, 15625.00
62738, 1659, 2375.00, -15625.00
62740, 1664, 2375.00, -31250.00
62742, 1670, 2250.00, -31250.00
62744, 1675, 2250.00, -31249.97
62746, 1680, 2000.00, -15624.97
62748, 1685, 2000.00, -46874.97
62750, 1690, 1875.00, -31250.00
62752, 1696, 1875.00, -46875.00
62754, 1702, 2000.00, -15625.00
62756, 1709, 2125.00, 0.00
62758, 1715, 2375.00, 31250.00
62760, 1721, 2375.00, 62499.97
62762, 1726, 2375.00, 46874.97
62764, 1732, 2125.00, 31249.97
62766, 1738, 2125.00, -31249.97
62768, 1743, 2125.00, -31249.97
62770, 1747, 2125.00, -31249.97
62772, 1753, 1875.00, 0.00
62774, 1758, 1875.00, -31250.00
62776, 1764, 1875.00, -31250.00
62778, 1769, 2125.00, -31250.01
62780, 1773, 2000.00, 31250.00
62782, 1777, 1875.00, 15625.00
62784, 1781, 1625.00, 0.02
62786, 1786, 1500.00, -62500.00
62788, 1791, 1625.00, -62500.01
62790, 1797, 1750.00, -31250.00
62792, 1802, 2000.00, 15625.00
62794, 1807, 2000.00, 62500.01
62796, 1812, 2000.00, 46875.00
62798, 1817, 1875.00, 31250.00
62800, 1822, 1875.00, -15625.00
62802, 1826, 1875.00, -15625.00
62804, 1830, 1750.00, -15625.00
62806, 1834, 1625.00, -15625.00
62808, 1838, 1500.00, -31250.00
62810, 1841, 1500.00, -46875.01
62812, 1845, 1375.00, -31250.01
62814, 1848, 1375.00, -31250.01
62816, 1851, 1250.00, -15625.00
62818, 1854, 1250.00, -31250.00
62820, 1858, 1125.00, -15625.00
62822, 1861, 1250.00, -31250.00
62824, 1864, 1250.00, 0.00
62826, 1867, 1250.00, 0.00
62828, 1871, 1125.00, 15625.00
62830, 1874, 1250.00, -15625.00
62832, 1877, 1250.00, 0.00
62834, 1881, 1250.00, 0.00
62836, 1884, 1250.00, 15625.00
62838, 1888, 1250.00, 0.00
62840, 1891, 1375.00, -0.00
62842, 1894, 1250.00, 15625.00
62844, 1897, 1250.00, 0.00
62846, 1900, 1125.00, 0.00
62848, 1903, 1125.00, -31250.00
62850, 1906, 1125.00, -15625.00
62852, 1908, 1125.00, -15625.00
62854, 1911, 1000.00, 0.00
62856, 1913, 1000.00, -15624.99
62858, 1916, 875.00, -15625.00
62860, 1918, 1000.00, -31249.99
62862, 1920, 875.00, -0.01
62864, 1922, 875.00, -15624.99
62866, 1924, 750.00, 0.00
62868, 1926, 750.00, -31249.99
62870, 1928, 750.00, -15625.00
62872, 1930, 750.00, -15625.00
62874, 1932, 750.00, 0.00
62876, 1934, 750.00, 0.00
62878, 1935, 750.00, 0.00
62880, 1937, 625.00, 0.00
62882, 1939, 625.00, -15625.00
62884, 1940, 625.00, -15625.00
62886, 1942, 625.00, -15625.00
62888, 1943, 625.00, 0.00
62890, 1945, 500.00, 0.00
62892, 1946, 625.00, -15625.00
62894, 1948, 500.00, 0.00
62896, 1949, 625.00, -15625.00
62898, 1951, 500.00, 15625.00
62900, 1952, 625.00, -15625.00
62902, 1954, 500.00, 15625.00
62904, 1955, 625.00, -15625.00
62906, 1956, 500.00, 15625.00
62908, 1958, 500.00, -15625.00
62910, 1959, 500.00, 0.00
62912, 1961, 500.00, -15625.00
62914, 1962, 625.00, -0.00
62916, 1963, 500.00, 15625.00
62918, 1964, 500.00, 0.00
62920, 1965, 375.00, 0.00
62922, 1966, 375.00, -31249.99
62924, 1967, 375.00, -15625.00
62926, 1968, 375.00, -15625.00
62928, 1969, 375.00, 0.00
62930, 1970, 375.00, 0.00
62932, 1970, 375.00, 0.00
62934, 1971, 250.00, 0.00
62936, 1972, 250.00, -15625.00
62938, 1972, 250.00, -15625.00
62940, 1973, 250.00, -15625.00
62942, 1973, 250.00, 0.00
62944, 1974, 125.00, 0.00
62946, 1974, 250.00, -15625.00
62948, 1974, 125.00, 0.00
62950, 1974, 125.00, -15625.00
62952, 1975, -0.00, 0.00
62954, 1975, 125.00, -31250.00
62956, 1975, 125.00, 0.00
62958, 1975, 125.00, 0.00
62960, 1975, 0.00, 15625.00
62962, 1975, 0.00, -15625.00
62964, 1975, 0.00, -15625.00
62966, 1975, 0.00, -15625.00
62968, 1975, 0.00, 0.00
62970, 1975, 0.00, 0.00
62972, 1975, 0.00, 0.00
62974, 1975, 0.00, 0.00
62976, 1975, 0.00, 0.00
62978, 1975, 0.00, 0.00
62980, 1975, 0.00, 0.00
62982, 1975, 0.00, 0.00
62984, 1975, 0.00, 0.00
62986, 1975, 0.00, 0.00
62988, 1975, 0.00, 0.00
62990, 1975, 0.00, 0.00
62992, 1975, 0.00, 0.00
62994, 1975, 0.00, 0.00
62996, 1975, 0.00, 0.00
62998, 1975, 0.00, 0.00
63000, 1975, 0.00, 0.00
63002, 1975, 0.00, 0.00
63004, 1975, 0.00, 0.00
63006, 1975, 0.00, 0.00
63008, 1975, 0.00, 0.00
63010, 1975, 0.00, 0.00
63012, 1975, 0.00, 0.00
63014, 1975, 0.00, 0.00
63016, 1975, 0.00, 0.00
63018, 1975, 0.00, 0.00
63020, 1975, 0.00, 0.00
63022, 1975, 0.00, 0.00
63024, 1975, 0.00, 0.00
63026, 1975, 0.00, 0.00
63028, 1975, 0.00, 0.00
63030, 1975, 0.00, 0.00
63032, 1975, 0.00, 0.00
63034, 1975, 0.00, 0.00
63036, 1975, 0.00, 0.00
63038, 1975, 0.00, 0.00
63040, 1975, 0.00, 0.00
63042, 1975, 0.00, 0.00
63044, 1975, 0.00, 0.00
63046, 1975, 0.00, 0.00
63048, 1975, 0.00, 0.00
63050, 1975, 0.00, 0.00
63052, 1975, 0.00, 0.00
63054, 1975, 0.00, 0.00
63056, 1975, 0.00, 0.00
63058, 1975, 0.00, 0.00
63060, 1975, 0.00, 0.00
63062, 1975, 0.00, 0.00
63064, 1975, 0.00, 0.00
63066, 1975, 0.00, 0.00
63068, 1975, 0.00, 0.00
63070, 1975, 0.00, 0.00
63072, 1975, 0.00, 0.00
63074, 1975, 0.00, 0.00
63076, 1975, 0.00, 0.00
63078, 1975, 0.00, 0.00
63080, 1975, 0.00, 0.00
63082, 1975, 0.00, 0.00
63084, 1975, 0.00, 0.00
63086, 1975, 0.00, 0.00
63088, 1976, -0.00, 0.00
63090, 1975, 125.00, -0.00
63092, 1975, 0.00, 15625.00
63094, 1976, 0.00, 0.00
63096, 1975, 0.00, 0.00
63098, 1975, 0.00, -15625.00
63100, 1975, 0.00, 0.00
63102, 1975, -125.00, 0.00
63104, 1975, 0.00, -15625.00
63106, 1975, 0.00, 0.00
63108, 1975, 0.00, 0.00
63110, 1975, 0.00, 15625.00
63112, 1975, 0.00, 0.00
63114, 1975, 0.00, 0.00
63116, 1976, -0.00, 0.00
63118, 1975, 125.00, -0.00
63120, 1975, 0.00, 15625.00
63122, 1975, 0.00, 0.00
63124, 1975, -125.00, 0.00
63126, 1975, 0.00, -31250.00
63128, 1976, -0.00, 0.00
63130, 1976, 125.00, -0.00
63132, 1975, 125.00, 31250.00
63134, 1975, 0.00, 15625.00
63136, 1976, -125.00, 0.00
63138, 1976, 0.00, -31250.00
63140, 1975, 125.00, -15625.00
63142, 1975, 0.00, 15625.00
63144, 1976, -125.00, 15625.00
63146, 1976, 0.00, -15625.00
63148, 1975, 125.00, -15625.00
63150, 1976, 0.00, 15625.00
63152, 1975, 0.00, 15625.00
63154, 1975, -125.00, 0.00
63156, 1976, 0.00, -31250.00
63158, 1975, 0.00, 0.00
63160, 1975, 0.00, 0.00
63162, 1975, 0.00, 15625.00
63164, 1976, -125.00, 0.00
63166, 1975, 125.00, -15625.00
63168, 1976, 0.00, 15625.00
63170, 1975, 125.00, 0.00
63172, 1976, -125.00, 31250.00
63174, 1976, 125.00, -31250.00
63176, 1975, 0.00, 15625.00
63178, 1976, 0.00, -15625.00
63180, 1976, 0.00, 15625.00
